Actual,Predicted,Confidence
AFIB,Normal,0.5229
AFIB,Normal,0.6228
AFIB,Normal,0.5665
AFIB,Normal,0.5487
AFIB,Normal,0.533
AFIB,Normal,0.5899
AFIB,Normal,0.5413
AFIB,Normal,0.5247
AFIB,Normal,0.5559
AFIB,Normal,0.5259
AFIB,Normal,0.5026
AFIB,Normal,0.5132
AFIB,Normal,0.563
AFIB,Normal,0.5481
AFIB,Normal,0.5153
AFIB,Normal,0.5116
AFIB,Normal,0.5327
AFIB,Normal,0.534
AFIB,Normal,0.5508
AFIB,Normal,0.5544
AFIB,Normal,0.5435
AFIB,Normal,0.57
AFIB,Normal,0.5018
AFIB,Normal,0.5084
AFIB,Normal,0.5174
AFIB,Normal,0.5868
AFIB,Normal,0.5849
AFIB,Normal,0.5681
AFIB,Normal,0.6128
AFIB,Normal,0.5162
AFIB,Normal,0.5442
AFIB,Normal,0.6197
AFIB,Normal,0.503
AFIB,Normal,0.5017
AFIB,Normal,0.5208
AFIB,Normal,0.504
AFIB,Normal,0.5959
AFIB,Normal,0.513
AFIB,Normal,0.5021
AFIB,Normal,0.5228
AFIB,Normal,0.5744
AFIB,Normal,0.5779
AFIB,Normal,0.5214
AFIB,Normal,0.5037
AFIB,Normal,0.5123
AFIB,Normal,0.528
AFIB,Normal,0.504
AFIB,Normal,0.5604
AFIB,Normal,0.6122
AFIB,Normal,0.5795
AFIB,Normal,0.5505
AFIB,Normal,0.5126
AFIB,Normal,0.5126
AFIB,Normal,0.5651
AFIB,Normal,0.6249
AFIB,Normal,0.5189
AFIB,Normal,0.5791
AFIB,Normal,0.6055
AFIB,Normal,0.5616
AFIB,Normal,0.5279
AFIB,Normal,0.5464
AFIB,Normal,0.5841
AFIB,Normal,0.5141
AFIB,Normal,0.5133
AFIB,Normal,0.5713
AFIB,Normal,0.5446
AFIB,Normal,0.5579
AFIB,Normal,0.5193
AFIB,Normal,0.5079
AFIB,Normal,0.5682
AFIB,Normal,0.6149
AFIB,Normal,0.5459
AFIB,Normal,0.5345
AFIB,Normal,0.5295
AFIB,Normal,0.5971
AFIB,Normal,0.6188
AFIB,Normal,0.5288
AFIB,Normal,0.5204
AFIB,Normal,0.6435
AFIB,Normal,0.5805
AFIB,Normal,0.5107
AFIB,Normal,0.6217
AFIB,Normal,0.5799
AFIB,Normal,0.5527
AFIB,Normal,0.5052
AFIB,Normal,0.5664
AFIB,Normal,0.5186
AFIB,Normal,0.5851
AFIB,Normal,0.5872
AFIB,Normal,0.5078
AFIB,Normal,0.5046
AFIB,Normal,0.5833
AFIB,Normal,0.543
AFIB,Normal,0.5644
AFIB,Normal,0.5959
AFIB,Normal,0.5841
AFIB,Normal,0.5109
AFIB,Normal,0.5427
AFIB,Normal,0.5295
AFIB,Normal,0.6089
AFIB,Normal,0.5495
AFIB,Normal,0.511
AFIB,Normal,0.5169
AFIB,Normal,0.5612
AFIB,Normal,0.5425
AFIB,Normal,0.533
AFIB,Normal,0.5857
AFIB,Normal,0.5492
AFIB,Normal,0.5458
AFIB,Normal,0.643
AFIB,Normal,0.5396
AFIB,Normal,0.6358
AFIB,Normal,0.5045
AFIB,Normal,0.5754
AFIB,Normal,0.5839
AFIB,Normal,0.5064
AFIB,Normal,0.5206
AFIB,Normal,0.506
AFIB,Normal,0.5772
AFIB,Normal,0.5189
AFIB,Normal,0.5333
AFIB,Normal,0.5043
AFIB,Normal,0.5098
AFIB,Normal,0.5477
AFIB,Normal,0.5917
AFIB,Normal,0.5242
AFIB,Normal,0.511
AFIB,Normal,0.6442
AFIB,Normal,0.5989
AFIB,Normal,0.5255
AFIB,Normal,0.5415
AFIB,Normal,0.5937
AFIB,Normal,0.5143
AFIB,Normal,0.5466
AFIB,Normal,0.5283
AFIB,Normal,0.5335
AFIB,Normal,0.5164
AFIB,Normal,0.5341
AFIB,Normal,0.5063
AFIB,Normal,0.5431
AFIB,Normal,0.5899
AFIB,Normal,0.5709
AFIB,Normal,0.5119
AFIB,Normal,0.5973
AFIB,Normal,0.5779
AFIB,Normal,0.5266
AFIB,Normal,0.5257
AFIB,Normal,0.6393
AFIB,Normal,0.5708
AFIB,Normal,0.5266
AFIB,Normal,0.5562
AFIB,Normal,0.5025
AFIB,Normal,0.5517
AFIB,Normal,0.5353
AFIB,Normal,0.5801
AFIB,Normal,0.5352
AFIB,Normal,0.5849
AFIB,Normal,0.5708
AFIB,Normal,0.5452
AFIB,Normal,0.6333
AFIB,Normal,0.5459
AFIB,Normal,0.5939
AFIB,Normal,0.5015
AFIB,Normal,0.5051
AFIB,Normal,0.511
AFIB,Normal,0.5015
AFIB,Normal,0.5579
AFIB,Normal,0.5027
AFIB,Normal,0.5655
AFIB,Normal,0.521
AFIB,Normal,0.5988
AFIB,Normal,0.5381
AFIB,Normal,0.5552
AFIB,Normal,0.632
AFIB,Normal,0.5755
AFIB,Normal,0.5138
AFIB,Normal,0.5579
AFIB,Normal,0.6214
AFIB,Normal,0.6497
AFIB,Normal,0.5343
AFIB,Normal,0.5053
AFIB,Normal,0.595
AFIB,Normal,0.5493
AFIB,Normal,0.5445
AFIB,Normal,0.5497
AFIB,Normal,0.5893
AFIB,Normal,0.5998
AFIB,Normal,0.5703
AFIB,Normal,0.53
AFIB,Normal,0.5686
AFIB,Normal,0.579
AFIB,Normal,0.5051
AFIB,Normal,0.5977
AFIB,Normal,0.5009
AFIB,Normal,0.5013
AFIB,Normal,0.5353
AFIB,Normal,0.6043
AFIB,Normal,0.5739
AFIB,Normal,0.5183
AFIB,Normal,0.5991
AFIB,Normal,0.5196
AFIB,Normal,0.5214
AFIB,Normal,0.6037
AFIB,Normal,0.5174
AFIB,Normal,0.6052
AFIB,Normal,0.5045
AFIB,Normal,0.5141
AFIB,Normal,0.5475
AFIB,Normal,0.5084
AFIB,Normal,0.5
AFIB,Normal,0.5928
AFIB,Normal,0.5755
AFIB,Normal,0.5218
AFIB,Normal,0.6116
AFIB,Normal,0.5067
AFIB,Normal,0.5944
AFIB,Normal,0.5682
AFIB,Normal,0.5501
AFIB,Normal,0.5321
AFIB,Normal,0.5454
AFIB,Normal,0.5859
AFIB,Normal,0.5667
AFIB,Normal,0.5632
AFIB,Normal,0.6096
AFIB,Normal,0.5311
AFIB,Normal,0.6076
AFIB,Normal,0.5753
AFIB,Normal,0.5288
AFIB,Normal,0.5806
AFIB,Normal,0.5767
AFIB,Normal,0.5291
AFIB,Normal,0.5189
AFIB,Normal,0.5313
AFIB,Normal,0.5391
AFIB,Normal,0.5208
AFIB,Normal,0.6013
AFIB,Normal,0.5095
AFIB,Normal,0.6276
AFIB,Normal,0.6353
AFIB,Normal,0.5656
AFIB,Normal,0.5234
AFIB,Normal,0.5934
AFIB,Normal,0.5418
AFIB,Normal,0.5239
AFIB,Normal,0.548
AFIB,Normal,0.583
AFIB,Normal,0.5837
AFIB,Normal,0.5278
AFIB,Normal,0.501
AFIB,Normal,0.565
AFIB,Normal,0.5552
AFIB,Normal,0.5935
AFIB,Normal,0.5045
AFIB,Normal,0.5617
AFIB,Normal,0.5008
AFIB,Normal,0.5743
AFIB,Normal,0.5166
AFIB,Normal,0.5402
AFIB,Normal,0.5633
AFIB,Normal,0.6296
AFIB,Normal,0.5746
AFIB,Normal,0.5664
AFIB,Normal,0.5219
AFIB,Normal,0.5496
AFIB,Normal,0.5155
AFIB,Normal,0.5217
AFIB,Normal,0.5151
AFIB,Normal,0.5866
AFIB,Normal,0.5104
AFIB,Normal,0.6254
AFIB,Normal,0.5786
AFIB,Normal,0.5018
AFIB,Normal,0.5663
AFIB,Normal,0.5709
AFIB,Normal,0.509
AFIB,Normal,0.559
AFIB,Normal,0.5713
AFIB,Normal,0.5026
AFIB,Normal,0.5135
AFIB,Normal,0.5602
AFIB,Normal,0.6016
AFIB,Normal,0.6254
AFIB,Normal,0.5706
AFIB,Normal,0.6211
AFIB,Normal,0.5336
AFIB,Normal,0.5714
AFIB,Normal,0.5403
AFIB,Normal,0.5386
AFIB,Normal,0.5284
AFIB,Normal,0.6066
AFIB,Normal,0.5838
AFIB,Normal,0.5187
AFIB,Normal,0.6219
AFIB,Normal,0.5291
AFIB,Normal,0.5436
AFIB,Normal,0.5806
AFIB,Normal,0.586
AFIB,Normal,0.5556
AFIB,Normal,0.5518
AFIB,Normal,0.5207
AFIB,Normal,0.6453
AFIB,Normal,0.5153
AFIB,Normal,0.625
AFIB,Normal,0.5714
AFIB,Normal,0.5463
AFIB,Normal,0.5292
AFIB,Normal,0.5599
AFIB,Normal,0.5096
AFIB,Normal,0.5918
AFIB,Normal,0.523
AFIB,Normal,0.625
AFIB,Normal,0.5144
AFIB,Normal,0.6127
AFIB,Normal,0.5152
AFIB,Normal,0.5069
AFIB,Normal,0.582
AFIB,Normal,0.5497
AFIB,Normal,0.5242
AFIB,Normal,0.549
Normal,AFIB,0.5173
Normal,AFIB,0.558
Normal,AFIB,0.5924
Normal,AFIB,0.5239
Normal,AFIB,0.5745
Normal,AFIB,0.5741
Normal,AFIB,0.5924
AFIB,Normal,0.5641
Normal,AFIB,0.5028
Normal,AFIB,0.5129
Normal,AFIB,0.5818
Normal,AFIB,0.5689
Normal,AFIB,0.5465
AFIB,Normal,0.5446
Normal,AFIB,0.5094
AFIB,Normal,0.5164
Normal,AFIB,0.5683
Normal,AFIB,0.5903
Normal,AFIB,0.547
AFIB,Normal,0.5865
AFIB,Normal,0.6634
AFIB,Normal,0.6874
AFIB,Normal,0.6974
AFIB,Normal,0.6944
AFIB,Normal,0.6728
